id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
6026,Richarlison,36,3100,13,9.84296602755785,3,6.668139893561602,89,34,8,0,F M,Everton,13,9.84296602755785,16.459744973108172,5.198304673656821
453,Son Heung-Min,30,2511,11,9.70170281920582,10,6.721725411713123,81,41,0,2,F M S,Tottenham,11,8.940532908774912,18.800013221800327,6.514012638479471
750,Riyad Mahrez,33,1938,11,8.649655694141984,9,11.059849355369806,74,60,0,0,F M S,Manchester City,10,7.888486390933394,27.765530444681644,13.285876329988241
7696,Teemu Pukki,36,2908,11,11.524341631680727,3,3.6190149765461683,80,30,3,0,F S,Norwich,9,10.002006579190493,14.751469133421779,2.368443002924323
531,Michail Antonio,24,1767,10,13.249557899311185,3,3.921496020630002,68,26,3,0,F M S,West Ham,9,12.488387929275632,13.959712754935026,2.270156307145953
574,Troy Deeney,27,2253,10,11.589199660345912,2,3.7357018003240228,45,29,3,0,F S,Watford,5,7.022190598770976,11.63246042933315,3.334597068838775
3277,Alexandre Lacazette,30,1890,10,8.664644362404943,4,3.342292783781886,52,24,8,0,F S,Arsenal,10,8.664644362404943,12.061309602111578,2.5056339018046856
3621,Neal Maupay,37,2782,10,13.558547105640173,3,2.5061313090845942,96,25,3,0,F S,Brighton,9,12.0362094566226,13.855041846632957,3.483615791425109
7490,Mason Greenwood,31,1304,10,3.3878568075597286,1,1.4115078235045075,39,14,0,0,F M S,Manchester United,10,3.3878568075597286,8.51698026061058,4.284459423273802
482,Roberto Firmino,38,3035,9,16.686226904392242,8,7.346652261912823,98,52,0,0,F M S,Liverpool,9,16.686226904392242,28.271110355854034,9.463313087821007
672,Jordan Ayew,37,3196,9,7.676178464666009,2,2.864643355831504,58,30,6,0,F M,Crystal Palace,9,7.676178464666009,11.721331859007478,3.8773924205452204
700,Willian,36,2609,9,8.1353350430727,7,8.679425723850727,71,76,4,0,F M S,Chelsea,5,5.09066017717123,18.409351848065853,10.227615585550666
2662,Christian Pulisic,25,1738,9,8.925187893211842,4,4.296079449355602,63,30,0,0,F M S,Chelsea,9,8.925187893211842,16.746657617390156,7.069775715470314
468,Callum Wilson,35,2916,8,9.842872485518456,1,3.349535880610347,53,30,10,0,F S,Bournemouth,8,9.842872485518456,12.562954794615507,2.707835785113275
502,Olivier Giroud,18,1015,8,7.400898335501552,0,1.3883673138916492,39,8,1,0,F S,Chelsea,8,7.400898335501552,9.75419471040368,2.3567650001496077
645,Dele Alli,25,1862,8,7.915487986057997,4,3.4838611409068108,42,23,2,0,F M S,Tottenham,7,7.154318999499083,16.530976843088865,6.692900891415775
675,Jack Grealish,36,3235,8,6.844703515991569,6,7.637995069846511,73,92,8,0,F M,Aston Villa,8,6.083534499630332,18.373635333031416,9.304545175284147
770,Ayoze Pérez,33,2045,8,6.557799419388175,4,4.091642318293452,47,28,0,0,F M S,Leicester,7,5.796633398160338,12.850332770496607,4.473773792386055
844,Jay Rodriguez,36,1987,8,8.956886642612517,1,0.7683106064796448,67,6,1,0,F S,Burnley,7,8.195717656053603,7.035942684859037,1.257896514609456
1228,Bruno Fernandes,14,1211,8,5.98607742600143,7,2.7549998983740807,44,30,2,0,M,Manchester United,4,2.9414413776248693,8.513753656297922,4.864240288734436
5596,Harry Wilson,31,1672,7,4.164999137632549,0,2.217742595821619,56,14,2,0,F M S,Bournemouth,7,4.164999137632549,7.9218197055161,4.210729802027345
6144,Sébastien Haller,32,2248,7,8.484900137409568,1,2.34311880171299,57,24,1,0,F S,West Ham,7,8.484900137409568,11.102972537279129,2.63970691524446
6854,Diogo Jota,34,2329,7,12.017677284777164,1,2.642562847584486,69,29,4,0,F M S,Wolverhampton Wanderers,7,12.017677284777164,16.149933034554124,4.098004737868905
7768,Mason Mount,37,2894,7,7.497828083112836,5,5.258457243442535,78,52,3,0,F M S,Chelsea,7,7.497828083112836,16.875008672475815,8.520661786198616
465,Joshua King,26,2033,6,6.534089034423232,4,4.133097622543573,26,30,0,0,F M S,Bournemouth,3,4.250656159594655,8.37335154414177,3.021743267774582
769,Jonjo Shelvey,26,2136,6,2.24221299123019,2,4.141613911837339,45,44,3,0,M S,Newcastle United,6,2.24221299123019,7.487134265713394,4.892640821635723
1736,Oliver McBurnie,36,2123,6,8.068318895995617,0,1.135003101080656,50,10,4,0,F S,Sheffield United,6,8.068318895995617,10.194577626883984,3.9475047774612904
1748,Lys Mousset,30,1220,6,6.072984084486961,4,3.6121045984327793,37,12,1,0,F S,Sheffield United,6,6.072984084486961,9.621276477351785,2.463756689801812
3635,Bernardo Silva,34,2020,6,7.420338202267885,7,6.312828056514263,52,51,5,0,F M S,Manchester City,6,7.420338202267885,23.837779246270657,14.727361917495728
4422,Ashley Barnes,19,1386,6,6.516932616010308,0,0.30882069282233715,40,5,4,0,F S,Burnley,5,5.755763599649072,5.060968911275268,1.5740788727998734
6681,Harvey Barnes,36,2094,6,8.480616264045238,8,4.085434114560485,61,35,0,0,F M S,Leicester,6,8.480616264045238,17.093786865472794,6.487783920019865
6818,James Maddison,31,2632,6,5.0217751413583755,3,5.76851593144238,74,79,4,0,M S,Leicester,6,5.0217751413583755,14.378998031839728,8.763979986310005
7695,Todd Cantwell,37,2528,6,5.675050851888955,2,2.318531099706888,42,36,6,0,M S,Norwich,6,5.675050851888955,11.005107331089675,3.8052589911967516
7722,Trézéguet,34,1955,6,5.345048896037042,1,0.958256809040904,50,21,2,1,F M S,Aston Villa,6,5.345048896037042,6.641214028932154,2.6114307940006256
617,David Silva,27,1846,5,6.932368505746126,10,7.650991026312113,46,49,0,0,M S,Manchester City,5,6.932368505746126,24.6870179772377,12.764222756028175
620,Kelechi Iheanacho,20,976,5,5.901271965354681,3,2.5886508151888847,36,15,1,0,F M S,Leicester,5,5.901271965354681,8.980083491653204,1.3327803052961826
833,Virgil van Dijk,38,3420,5,2.957815634086728,1,1.133435733616352,31,7,1,0,D,Liverpool,5,2.957815634086728,15.309702783823013,14.673713820055127
843,James Ward-Prowse,38,3420,5,7.061389023438096,3,5.7615470215678215,57,61,9,0,D M,Southampton,4,4.7778839860111475,13.292203031480312,9.146254353225231
1691,Robert Snodgrass,24,1522,5,2.3865076191723347,5,3.732902128249407,21,33,4,0,F M S,West Ham,5,2.3865076191723347,6.512243639677763,3.524156339466572
5656,Nicolas Pepe,31,2021,5,5.069304745644331,5,4.904218332841992,50,39,4,0,F M S,Arsenal,4,4.308138769119978,10.924232121556997,4.814494911581278
5675,Ismaila Sarr,28,2038,5,5.968195581808686,4,4.351110962219536,43,25,1,0,F M S,Watford,5,5.968195581808686,11.652327962219715,3.3667894899845123
6055,Phil Foden,23,888,5,3.556827375665307,2,1.5590799991041422,34,18,0,0,F M S,Manchester City,5,3.556827375665307,9.372161615639925,5.848771080374718
6274,Andriy Yarmolenko,23,979,5,2.6255951039493084,1,3.4260176587849855,26,19,2,0,M S,West Ham,5,2.6255951039493084,6.919686002656817,1.962578533217311
6893,Stuart Armstrong,30,1711,5,3.114440331235528,3,2.009652117267251,46,18,4,0,D M S,Southampton,5,3.114440331235528,7.972704950720072,3.8451911360025406
7698,Leandro Trossard,31,2018,5,5.354306818917394,3,4.625107796862721,41,42,0,0,F M S,Brighton,5,5.354306818917394,12.011701306328177,4.779168190434575
7708,John Lundstram,34,2448,5,5.921481820754707,3,3.8296410171315074,44,21,5,0,M S,Sheffield United,5,5.921481820754707,12.008115600794554,5.026100870221853
7709,John Fleck,30,2513,5,3.248101287521422,2,3.429328804835677,31,39,8,0,M S,Sheffield United,5,3.248101287521422,10.274550246074796,5.323464645072818
7724,Wesley,21,1806,5,7.270562741905451,1,0.8836157005280256,36,11,3,0,F,Aston Villa,5,6.509392712265253,8.007937798276544,2.6747633749619126
484,Divock Origi,28,680,4,2.0965643152594566,1,0.8253546096384525,14,8,1,0,F S,Liverpool,4,2.0965643152594566,3.536450305953622,0.8342479914426804
522,Wilfried Zaha,38,3276,4,4.932662656530738,3,3.74423024058342,61,37,5,0,F M S,Crystal Palace,4,4.932662656530738,11.82981387898326,4.589509468525648
533,Mark Noble,33,2709,4,2.77382646035403,3,3.1814725855365396,17,44,5,0,M S,West Ham,1,0.4903194261714816,10.03794429358095,7.9297044752165675
591,Gerard Deulofeu,28,2137,4,6.213231584057212,5,4.786339534446597,63,43,4,0,F M S,Watford,3,5.452063171193004,11.513660568743944,3.6732945516705513
605,Jordan Henderson,30,2254,4,1.184689113870263,5,4.108061358332634,20,27,2,0,M S,Liverpool,4,1.184689113870263,15.858562499284744,12.152120873332024
743,Dwight Gayle,20,856,4,4.639504801481962,2,0.8900674963369966,23,6,2,0,F S,Newcastle United,4,4.639504801481962,5.124928418546915,1.8412651643157005
771,Georginio Wijnaldum,37,2980,4,2.651080599054694,0,0.8085468038916588,36,18,0,0,M S,Liverpool,4,2.651080599054694,13.4786586612463,10.856714563444257
790,Nathan Redmond,32,2781,4,5.287323888391256,4,3.6244101859629154,59,38,2,0,F M,Southampton,4,5.287323888391256,13.674614310264587,6.0878562945872545
900,Adama Traoré,37,2596,4,3.707336662337184,9,7.5510333199054,43,49,1,0,D F M S,Wolverhampton Wanderers,4,3.707336662337184,15.272289365530014,5.655399796552956
966,Alex Oxlade-Chamberlain,30,1511,4,2.5044670198112726,1,0.9436891078948975,40,17,1,0,F M S,Liverpool,4,2.5044670198112726,5.693247593939304,2.6489668991416693
1389,Jorginho,31,2391,4,3.097004462964833,2,2.916515958495438,12,23,10,0,M S,Chelsea,1,0.8134977789595723,15.918034810572863,14.992465227842331
1621,Marcos Alonso,18,1436,4,2.546826492063701,2,2.9914877098053694,30,25,4,0,D S,Chelsea,4,2.546826492063701,10.606774896383286,7.111685037612915
1726,Abdoulaye Doucouré,37,3189,4,5.280910023488104,2,4.084617944434285,61,38,8,0,M S,Watford,4,5.280910023488104,13.54045701213181,7.193621378391981
1791,Trent Alexander-Arnold,38,3183,4,3.084459664300084,13,11.166964124888182,45,86,5,0,D S,Liverpool,4,3.084459664300084,20.636693626642227,13.597053237259388
3293,Lucas Moura,35,2261,4,5.582068298943341,4,3.2798845916986465,56,35,3,0,F M S,Tottenham,4,5.582068298943341,10.088381012901664,3.1787787191569805
5612,Anwar El Ghazi,34,2082,4,6.381359378807247,4,2.877202283591032,53,30,3,0,F M S,Aston Villa,3,5.62019136082381,8.016559479758143,2.2102830801159143
6852,Matt Doherty,36,2842,4,6.484134959988296,3,2.1279859263449907,34,21,1,0,D M S,Wolverhampton Wanderers,4,6.484134959988296,14.165046449750662,7.663296630606055
7236,Leander Dendoncker,38,2793,4,2.638044427614659,0,0.7169406125321984,20,9,5,0,D M S,Wolverhampton Wanderers,4,2.638044427614659,9.559086433146149,8.402886467054486
7420,Miguel Almirón,36,3063,4,7.755136603489518,2,2.9012297028675675,55,31,5,0,F M S,Newcastle United,4,7.755136603489518,13.875708766281605,3.989844188094139
7700,Che Adams,30,1096,4,5.865680541843176,2,1.988808723166585,36,13,0,0,F S,Southampton,4,5.865680541843176,7.280021192505956,1.2057215981185436
101,Allan Saint-Maximin,26,1896,3,2.942516790702939,4,4.3318113358691335,46,33,0,0,F M S,Newcastle United,3,2.942516790702939,9.657798040658236,4.271794453263283
462,Dan Gosling,24,1255,3,2.929864052683115,1,1.369174674153328,13,10,3,0,M S,Bournemouth,3,2.929864052683115,3.7870463207364082,1.4419024251401424
463,Junior Stanislas,15,706,3,1.8708659801632166,0,0.9225293016061187,17,12,1,0,D M S,Bournemouth,2,1.1096971053630114,2.2527448143810034,1.5802903287112713
534,Aaron Cresswell,31,2739,3,1.032538689672947,0,3.006656118668616,18,26,7,0,D,West Ham,3,1.032538689672947,6.834942300803959,4.891464427113533
730,Patrick van Aanholt,29,2517,3,2.040343215689063,2,3.5544343441724777,27,32,0,0,D,Crystal Palace,2,1.2791741993278265,5.900490781292319,4.38724903203547
751,N&#039;Golo Kanté,22,1733,3,1.543913054279983,0,1.5202725995332003,18,27,4,0,M S,Chelsea,3,1.543913054279983,7.209239611402154,4.837984642013907
757,Jeffrey Schlupp,17,1035,3,2.184974259696901,1,0.9487967919558287,18,7,2,0,D F M S,Crystal Palace,3,2.184974259696901,3.242850081063807,1.1285282894968987
782,Ben Chilwell,27,2382,3,1.0977275986224413,3,3.5355278309434652,16,33,3,0,D M,Leicester,3,1.0977275986224413,10.08815387263894,8.040449786931276
1679,Dominic Solanke,32,1617,3,4.439335510134697,1,1.053561699576676,32,15,1,0,F M S,Bournemouth,3,4.439335510134697,6.863941753283143,2.4171565398573875
1723,Roberto Pereyra,28,1656,3,3.146886095404625,0,1.3600246058776975,21,20,4,0,F M S,Watford,2,2.385717086493969,4.776893042959273,1.625991907902062
2496,Rodri,35,2488,3,0.7440792061388493,2,2.910294508561492,24,33,8,0,D M S,Manchester City,3,0.7440792061388493,22.697251569479704,21.21717146784067
3203,Issa Diop,32,2767,3,1.79526306129992,1,1.828402679413557,16,5,8,0,D S,West Ham,3,1.79526306129992,3.843444187194109,3.618653181940317
3303,Ricardo Pereira,28,2520,3,1.2652331097051501,2,4.018955676816404,18,27,1,0,D M,Leicester,3,1.2652331097051501,11.059816289693117,8.115902069956064
5549,Luka Milivojevic,31,2519,3,2.4957163175567985,1,1.7364525254815817,31,29,12,0,M S,Crystal Palace,1,0.9733782848343253,4.50462407246232,3.9863292016088963
5560,Scott McTominay,27,1771,3,2.0219837967306376,1,1.4312147917225957,29,16,2,0,M S,Manchester United,3,2.0219837967306376,5.719029553234577,4.453569384291768
5595,Daniel James,33,2291,3,3.603131204843521,6,4.264182991348207,42,26,4,0,F M S,Manchester United,3,3.603131204843521,11.158981505781412,5.398975040763617
5956,Youri Tielemans,37,2849,3,2.792379300110042,6,5.186098888516426,56,53,2,0,M S,Leicester,3,2.792379300110042,17.103849846869707,11.131551540456712
6048,Lewis Dunk,36,3233,3,3.7192770410329103,3,1.2634231951087713,31,14,9,0,D,Brighton,3,3.7192770410329103,8.553323849104345,8.34768467117101
6122,Douglas Luiz,36,2602,3,2.2777960058301687,2,2.0041150031611323,38,17,8,0,M S,Aston Villa,3,2.2777960058301687,5.5698155630379915,3.396518010646105
6382,Pedro Neto,29,911,3,1.893448617309332,3,2.6262173959985375,17,14,3,0,F M S,Wolverhampton Wanderers,3,1.893448617309332,7.689652973785996,4.6528638284653425
6504,Michael Obafemi,21,654,3,2.154611974954605,2,1.2253477424383163,12,10,1,0,F S,Southampton,3,2.154611974954605,2.8837940115481615,0.5151656996458769
7063,Bernard,27,1267,3,1.697566106915474,2,2.3037208076566458,12,24,2,0,M S,Everton,3,1.697566106915474,6.573720674961805,3.0494453702121973
7699,Adam Webster,31,2668,3,1.5777925020083785,1,1.0943772848695517,16,10,4,0,D,Brighton,3,1.5777925020083785,6.390758313238621,6.152599917724729
7712,Billy Sharp,25,1045,3,4.138953751884401,2,3.0103288423269987,16,15,1,1,F S,Sheffield United,3,4.138953751884401,5.812584816478193,1.0371485203504562
7721,Conor Hourihane,27,1549,3,1.62833839841187,5,5.731440666131675,29,38,4,0,M S,Aston Villa,3,1.62833839841187,6.0079372227191925,3.157471826300025
7723,John McGinn,28,2323,3,3.9825734980404377,3,2.617758873850107,55,37,3,0,M S,Aston Villa,3,3.9825734980404377,9.97086264193058,5.289587929844856
7752,Gabriel Martinelli,14,643,3,2.2424831092357635,0,0.11354190111160278,12,2,1,0,M S,Arsenal,3,2.2424831092357635,2.9959328081458807,0.639907518401742
7991,Aaron Connolly,24,1279,3,4.553528117015958,1,0.56201739795506,36,6,0,0,F S,Brighton,3,4.553528117015958,4.356781048700213,0.35419949889183044
8288,Tomas Soucek,13,1042,3,2.418373892083764,0,0.3432556027546525,20,5,0,0,M S,West Ham,3,2.418373892083764,3.8731955541297793,2.1858298731967807
8300,Steven Bergwijn,14,698,3,1.1783154681324959,1,1.128514390438795,9,13,2,0,F M S,Tottenham,3,1.1783154681324959,2.9552246779203415,1.4037166964262724
76,Fabian Schär,22,1675,2,1.0595886493101716,0,0.10137985600158572,20,4,5,0,D M S,Newcastle United,2,1.0595886493101716,2.5786611838266253,1.8653053613379598
87,Joelinton,38,2722,2,6.031044367700815,2,3.1011656122282147,50,29,7,0,F M S,Newcastle United,2,6.031044367700815,12.042092223651707,4.822177573107183
239,Pascal Groß,29,1812,2,1.4560961024835706,4,5.95470461063087,29,59,4,0,F M S,Brighton,2,1.4560961024835706,8.312002453953028,6.019410947337747
314,Ilkay Gündogan,31,2006,2,4.346704069525003,1,2.919196816161275,32,34,7,0,M S,Manchester City,1,2.8244022112339735,19.26157533749938,15.24622729793191
371,Sokratis,19,1698,2,1.4505057297647,0,0.7529760003089905,7,2,6,0,D,Arsenal,2,1.4505057297647,4.342150938697159,4.342150938697159
461,Matt Ritchie,18,1321,2,1.5107389856129885,1,2.3453653752803802,26,32,4,0,D M S,Newcastle United,2,0.7495703659951687,2.739801784977317,1.418418824672699
489,James Milner,22,895,2,2.1647368744015694,2,0.934651792049408,12,11,4,0,D M S,Liverpool,0,0.6423958018422127,6.64624097943306,5.7409800589084625
501,Danny Welbeck,18,791,2,3.385593056678772,0,0.23542680218815804,22,3,0,0,F M S,Watford,2,3.385593056678772,3.5566499456763268,0.2847993355244398
503,Theo Walcott,25,1310,2,3.4808360189199448,3,3.9733654651790857,31,19,1,0,D M S,Everton,2,3.4808360189199448,8.397085935808718,2.607157975435257
528,Angelo Ogbonna,31,2790,2,1.3031474184244871,0,0.07013969868421555,13,2,4,0,D,West Ham,2,1.3031474184244871,2.9480003491044044,2.8165119495242834
579,Nathan Aké,29,2503,2,3.051248326897621,2,1.9629198797047138,25,7,2,0,D,Bournemouth,2,3.051248326897621,3.5454949606209993,2.957150461152196
606,Christian Benteke,24,1249,2,4.6278314758092165,1,2.459479119628668,41,19,4,1,F S,Crystal Palace,2,4.6278314758092165,6.465701373293996,0.7189466059207916
611,Nicolás Otamendi,24,1705,2,2.0548217091709375,0,0.1775842010974884,15,4,3,0,D S,Manchester City,2,2.0548217091709375,10.63933565095067,10.601855654269457
639,Toby Alderweireld,33,2959,2,0.45559822395443916,2,1.2273942260071635,15,11,7,0,D,Tottenham,2,0.45559822395443916,8.160162208601832,7.056375397369266
644,Erik Lamela,25,1190,2,2.3099723160266876,1,1.0113136172294617,29,18,3,0,F M S,Tottenham,2,2.3099723160266876,6.637919409200549,4.436078730970621
646,Christian Eriksen,20,1075,2,1.7644310155883431,2,2.259517061058432,26,23,5,0,F M S,Tottenham,2,1.7644310155883431,4.081464676652104,1.7793747885152698
669,Ashley Westwood,35,3150,2,1.175162992440164,6,7.076902749016881,13,54,9,0,M,Burnley,2,1.175162992440164,9.225505642592907,6.144050858914852
681,César Azpilicueta,36,3234,2,2.5943447202444077,6,6.03390396386385,29,45,1,0,D,Chelsea,2,2.5943447202444077,18.327025048434734,14.643180511891842
708,Federico Fernández,32,2610,2,1.781358391046524,2,1.4652108028531075,15,4,8,0,D S,Newcastle United,2,1.781358391046524,4.351394359022379,3.7974874936044216
714,Gylfi Sigurdsson,35,2580,2,4.019368244335055,3,4.011607032269239,46,52,3,0,M S,Everton,1,3.258199540898204,11.046204032376409,7.521263286471367
762,Demarai Gray,21,580,2,2.767193015664816,3,2.2339561358094215,23,16,1,0,M S,Leicester,2,2.0060279928147793,4.8194464184343815,1.811532985419035
772,Moussa Sissoko,29,2466,2,2.5392528865486383,1,1.695646209642291,15,16,8,0,D M S,Tottenham,2,2.5392528865486383,8.97499318420887,5.87564723007381
804,Craig Dawson,29,2356,2,2.2408691719174385,0,0.3374617025256157,26,5,6,0,D S,Watford,2,2.2408691719174385,4.197169275954366,3.989171919412911
839,Shane Long,26,1403,2,4.529593279585242,2,2.5810972917824984,33,20,0,0,F S,Southampton,2,4.529593279585242,5.496158575639129,0.8397863134741783
875,Ciaran Clark,14,1192,2,0.7519120126962662,0,0.054861798882484436,6,1,3,0,D,Newcastle United,2,0.7519120126962662,2.049424583092332,2.0088459830731153
1017,Matej Vydra,19,794,2,4.003600459545851,1,0.7459431905299425,18,8,0,0,F S,Burnley,2,4.003600459545851,5.321379192173481,0.667028390802443
1024,Tyrone Mings,33,2902,2,0.9166155084967613,2,0.5713249817490578,8,7,7,0,D,Aston Villa,2,0.9166155084967613,5.111489251255989,5.068002752959728
1304,Moise Kean,29,783,2,4.1403086595237255,2,2.337307918816805,30,10,1,0,F S,Everton,2,4.1403086595237255,6.865812292322516,1.0858365818858147
1653,Michael Keane,31,2550,2,2.021645300090313,0,0.6693382170051336,14,6,3,0,D S,Everton,2,2.021645300090313,5.468895215541124,4.870128262788057
1660,Andre Gray,23,725,2,2.5895370952785015,0,1.8659741766750813,19,10,1,0,F S,Watford,2,2.5895370952785015,4.648887186311185,0.297836902551353
1665,James Tarkowski,38,3420,2,2.6218677647411823,2,3.587189712561667,21,15,10,0,D,Burnley,2,2.6218677647411823,3.144729475490749,2.991729243658483
1676,David Luiz,33,2818,2,1.560154115781188,1,0.7974876035004854,23,4,5,2,D S,Arsenal,2,1.560154115781188,9.724230770021677,8.911327958106995
1688,Andrew Robertson,36,3114,2,1.8145935954526067,12,7.89749501273036,22,60,2,0,D S,Liverpool,2,1.8145935954526067,20.39600595086813,15.312665276229382
1746,Jeff Hendrick,24,1944,2,2.1020823437720537,2,1.3787490194663405,22,14,8,0,M S,Burnley,2,2.1020823437720537,4.952224725857377,2.434791326522827
1822,Antonio Rüdiger,20,1710,2,0.9304551919922233,0,1.177512563765049,12,5,3,0,D S,Chelsea,2,0.9304551919922233,6.220142510719597,6.190629817545414
2280,Jonny,35,2907,2,1.6140431929379702,2,1.5668130051344633,19,23,4,0,D M S,Wolverhampton Wanderers,2,1.6140431929379702,10.034510375000536,7.451252195052803
2335,Pablo Fornals,36,2190,2,2.643428330309689,5,2.299053318798542,36,19,3,0,M S,West Ham,2,2.643428330309689,7.556357577443123,4.669498210772872
3420,Fabinho,28,2063,2,0.308101499453187,3,1.6751397987827659,12,19,6,0,M S,Liverpool,2,0.308101499453187,11.502582296729088,10.285113245248795
3491,Romain Saiss,33,2702,2,3.6698413603007793,1,1.2324705859646201,23,12,10,1,D M S,Wolverhampton Wanderers,2,3.6698413603007793,10.521785717457533,9.557376256212592
4918,Patrick Cutrone,12,291,2,2.288807984441519,0,0.4840546064078808,11,2,0,0,F S,Wolverhampton Wanderers,2,2.288807984441519,2.311262581497431,0
5073,Florian Lejeune,6,442,2,0.3811471899971366,0,0.051249198615550995,4,1,0,0,D S,Newcastle United,2,0.3811471899971366,0.2689419984817505,0.20648420602083206
5247,Naby Keita,18,812,2,1.7233739290386438,3,3.2155399341136217,12,15,1,0,M S,Liverpool,2,1.7233739290386438,9.588450014591217,5.729770809412003
5545,Wilfred Ndidi,32,2679,2,1.727272005751729,1,0.5916656069457531,26,15,6,0,M S,Leicester,2,1.727272005751729,10.079844063147902,9.054950127378106
5962,Tanguy NDombele Alvaro,21,1002,2,0.3529553022235632,2,0.7975039957091212,9,12,3,0,M S,Tottenham,2,0.3529553022235632,5.34064151532948,4.963006844744086
6033,Aaron Mooy,31,2095,2,2.5181911941617727,2,3.7491019684821367,33,39,1,1,F M S,Brighton,2,2.5181911941617727,8.611671870574355,4.264197228476405
6143,Jetro Willems,19,1501,2,0.48531039617955685,2,1.082734739407897,14,16,0,0,D S,Newcastle United,2,0.48531039617955685,3.265106139704585,1.9653564924374223
6477,Cenk Tosun,10,467,2,1.9128851145505905,0,0.6228389116004109,15,5,0,0,F S,"Crystal Palace,Everton",2,1.9128851145505905,2.3203848376870155,0.2623029053211212
6482,Eddie Nketiah,13,629,2,3.4787297137081623,0,0.631174492649734,15,5,0,1,F S,Arsenal,2,3.4787297137081623,4.134649693965912,0.5784084871411324
6521,Yerry Mina,29,2276,2,3.0817247480154037,1,1.717646636068821,30,7,3,0,D S,Everton,2,3.0817247480154037,4.244192216545343,3.931436311453581
6756,Dwight McNeil,38,3360,2,1.9389333985745907,6,7.562423378229141,48,55,5,0,M,Burnley,2,1.9389333985745907,10.701591536402702,3.791262296959758
6842,Alireza Jahanbakhsh,10,301,2,0.5862447917461395,0,0.9932845234870911,12,4,0,0,F M S,Brighton,2,0.5862447917461395,1.5888512954115868,0.7349358983337879
6853,Rúben Neves,38,3081,2,1.6380842179059982,2,2.6060934849083424,61,29,9,0,M S,Wolverhampton Wanderers,2,1.6380842179059982,13.925793657079339,11.201464420184493
7701,Moussa Djenepo,18,920,2,2.240284813567996,2,2.0511130169034004,20,11,4,1,D F M S,Southampton,2,2.240284813567996,5.601650357246399,2.5700224731117487
7703,John Egan,36,3193,2,2.6867086198180914,0,0.4515930116176605,27,1,3,1,D,Sheffield United,2,2.6867086198180914,3.889268606901169,3.759342309087515
7706,George Baldock,38,3420,2,0.7630060948431492,3,1.6253086160868406,13,22,7,0,D,Sheffield United,2,0.7630060948431492,8.718191336840391,7.147828293964267
7707,Enda Stevens,38,3350,2,1.5212564039975405,4,5.414861211553216,22,34,7,0,D,Sheffield United,2,1.5212564039975405,13.609743199311197,10.10498693305999
